Date,Open,High,Low,Close,Adj Close,Volume
2010-12-27,90.489998,90.599998,90.040001,90.120003,67.006607,3138200
2010-12-28,90.320000,91.430000,90.129997,91.190002,67.802185,5058100
2010-12-29,91.540001,92.389999,91.349998,91.370003,67.936020,5301000
2010-12-30,91.320000,91.940002,91.150002,91.599998,68.107002,4156500
2010-12-31,91.580002,91.800003,91.000000,91.250000,67.846779,5152900
2011-01-03,91.660004,92.379997,91.300003,91.940002,68.359833,7802300
2011-01-04,92.279999,92.480003,91.220001,91.599998,68.107002,8513900
2011-01-05,90.919998,92.070000,90.500000,91.440002,67.988052,6659500
2011-01-06,91.760002,91.830002,90.269997,90.690002,67.430420,6220800
2011-01-07,90.980003,91.300003,90.269997,91.190002,67.802185,6346300
2011-01-10,90.949997,91.169998,90.120003,90.410004,67.222244,6848700
2011-01-11,90.870003,91.989998,90.809998,91.830002,68.278023,7838900
2011-01-12,92.360001,92.849998,92.199997,92.449997,68.739006,7845400
2011-01-13,92.010002,92.599998,91.779999,92.180000,68.538254,5721900
2011-01-14,92.120003,92.879997,91.820000,92.830002,69.021538,5557900
2011-01-18,92.940002,93.750000,92.930000,93.349998,69.408188,7733200
2011-01-19,93.629997,93.709999,92.580002,92.970001,69.125648,6069900
2011-01-20,92.139999,92.860001,91.580002,92.709999,68.932335,6513500
2011-01-21,93.370003,93.940002,93.099998,93.779999,69.727905,7427500
2011-01-24,93.889999,94.529999,93.660004,94.099998,69.965828,7282800
2011-01-25,93.779999,94.440002,93.349998,94.080002,69.950966,7423200
2011-01-26,94.379997,94.970001,93.580002,94.639999,70.367340,8832600
2011-01-27,94.559998,94.959999,94.300003,94.750000,70.449135,6301100
2011-01-28,94.489998,94.849998,92.930000,93.370003,69.423065,12444700
2011-01-31,93.849998,95.190002,93.370003,94.930000,70.582962,11167900
2011-02-01,95.629997,96.489998,95.169998,96.220001,71.542099,9948200
2011-02-02,95.370003,96.849998,95.370003,96.480003,71.735443,6607800
2011-02-03,96.570000,97.440002,95.760002,97.309998,72.352554,10500300
2011-02-04,96.930000,97.330002,96.519997,97.110001,72.203865,10529700
2011-02-07,97.279999,98.230003,97.260002,97.660004,72.612801,10256500
2011-02-08,97.870003,97.989998,97.110001,97.739998,72.672272,5710500
2011-02-09,97.250000,97.379997,95.699997,96.239998,71.556992,8242700
2011-02-10,95.879997,96.980003,95.739998,96.699997,71.898994,7286200
2011-02-11,96.089996,97.180000,95.889999,96.449997,71.713120,7324900
2011-02-14,95.500000,97.160004,95.500000,96.949997,72.627060,6994000
2011-02-15,96.580002,96.849998,95.660004,96.339996,72.170090,7626700
2011-02-16,96.720001,97.019997,96.080002,96.660004,72.409813,6786600
2011-02-17,96.559998,97.339996,96.410004,97.169998,72.791870,6616600
2011-02-18,97.410004,98.809998,97.029999,98.720001,73.952980,8860500
2011-02-22,99.230003,102.120003,99.230003,100.320000,75.151588,15723400
2011-02-23,100.529999,103.940002,100.519997,102.269997,76.612373,17174700
2011-02-24,103.089996,103.419998,101.550003,102.029999,76.432571,16467900
2011-02-25,101.709999,102.629997,101.349998,102.099998,76.485016,8516400
2011-02-28,102.279999,103.940002,102.180000,103.750000,77.721054,10219700
2011-03-01,104.070000,104.989998,102.839996,102.900002,77.084305,12266900
2011-03-02,103.050003,103.970001,102.190002,103.470001,77.511307,8335000
2011-03-03,103.839996,104.570000,103.320000,104.190002,78.050652,7537800
2011-03-04,104.129997,104.779999,102.500000,103.750000,77.721054,9850500
2011-03-07,104.120003,104.769997,103.010002,103.010002,77.166695,8222500
2011-03-08,103.410004,104.040001,101.449997,103.769997,77.736031,8913900
2011-03-09,103.180000,103.680000,101.900002,102.139999,76.514969,7102000
2011-03-10,101.480003,101.480003,98.290001,99.080002,74.222679,12553000
2011-03-11,98.099998,100.750000,97.599998,99.930000,74.859428,6872700
2011-03-14,99.160004,101.000000,99.029999,100.800003,75.511139,7353600
2011-03-15,98.180000,102.000000,97.980003,101.230003,75.833282,12650100
2011-03-16,101.650002,102.070000,98.629997,99.510002,74.544800,14795200
2011-03-17,100.879997,102.570000,100.400002,102.239998,76.589890,9981500
2011-03-18,103.370003,103.970001,102.360001,102.800003,77.009377,11366300
2011-03-21,103.860001,105.199997,103.199997,105.190002,78.799774,8785300
2011-03-22,105.360001,105.940002,105.120003,105.230003,78.829765,8008500
2011-03-23,104.730003,105.919998,104.449997,105.480003,79.017036,6811800
2011-03-24,105.870003,105.919998,104.930000,105.379997,78.942139,6996800
2011-03-25,105.720001,107.010002,105.379997,106.779999,79.990898,8982900
2011-03-28,106.400002,107.099998,106.040001,106.040001,79.436546,6023500
2011-03-29,106.040001,107.480003,105.519997,107.370003,80.432899,6963200
