Date,Open,High,Low,Close,Adj Close,Volume
2011-02-18,84.739998,85.029999,84.580002,85.010002,70.782578,3808800
2011-02-22,84.540001,84.690002,83.180000,83.559998,69.575241,4174100
2011-02-23,83.760002,84.250000,82.250000,82.790001,68.934105,5237100
2011-02-24,82.620003,83.379997,81.809998,82.720001,68.875824,3531800
2011-02-25,83.330002,83.550003,82.900002,83.370003,69.417038,2607200
2011-02-28,83.580002,84.199997,83.309998,83.540001,69.558617,3208300
2011-03-01,83.730003,84.029999,81.919998,82.080002,68.342949,4013100
2011-03-02,82.279999,82.540001,81.419998,82.050003,68.317970,3866000
2011-03-03,82.440002,84.250000,82.349998,83.849998,69.816711,3983700
2011-03-04,83.680000,83.809998,82.199997,82.860001,68.992393,3985900
2011-03-07,83.029999,83.709999,81.900002,82.279999,68.509460,3852100
2011-03-08,82.580002,84.050003,82.150002,83.260002,69.325462,3456600
2011-03-09,83.129997,83.199997,82.029999,82.889999,69.017372,3805400
2011-03-10,82.169998,82.260002,80.570000,80.919998,67.377075,6601000
2011-03-11,80.639999,81.620003,80.260002,81.279999,67.676834,4183800
2011-03-14,80.739998,81.230003,80.309998,80.739998,67.227196,3727400
2011-03-15,78.480003,80.010002,77.050003,79.510002,66.203064,5728200
2011-03-16,79.320000,79.599998,78.190002,78.330002,65.220520,6153700
2011-03-17,79.379997,79.900002,79.000000,79.489998,66.186417,4543600
2011-03-18,80.500000,80.910004,79.820000,80.160004,66.744286,6056600
2011-03-21,81.300003,82.019997,80.919998,81.459999,67.826691,3260700
2011-03-22,81.519997,81.529999,80.570000,80.879997,67.343773,4513700
2011-03-23,80.860001,82.260002,80.809998,81.860001,68.159752,3930200
2011-03-24,81.989998,82.900002,81.769997,82.760002,68.909142,3257700
2011-03-25,83.010002,83.589996,82.790001,83.519997,69.541924,4017500
2011-03-28,83.750000,84.099998,83.349998,83.470001,69.500298,3554800
2011-03-29,83.570000,84.250000,83.260002,84.120003,70.041534,3435300
2011-03-30,84.419998,84.570000,83.970001,84.230003,70.133110,2441500
2011-03-31,83.980003,85.110001,83.959999,84.650002,70.482819,3566900
2011-04-01,85.089996,85.949997,84.900002,85.320000,71.040703,3300200
2011-04-04,85.669998,85.709999,84.919998,85.230003,70.965736,2075900
2011-04-05,85.000000,85.599998,84.580002,85.400002,71.107300,2409800
2011-04-06,85.809998,85.989998,85.190002,85.660004,71.323792,2011900
2011-04-07,85.449997,86.000000,84.660004,85.360001,71.074005,2584500
2011-04-08,85.629997,85.970001,84.180000,84.809998,70.616043,2584800
2011-04-11,85.000000,85.559998,84.790001,84.980003,70.757591,2418700
2011-04-12,84.510002,84.769997,83.500000,83.980003,69.924973,3266300
2011-04-13,84.480003,84.769997,83.349998,84.209999,70.116463,3747200
2011-04-14,83.730003,84.019997,82.699997,83.980003,69.924973,3046600
2011-04-15,84.080002,84.199997,83.160004,83.449997,69.483643,4462500
2011-04-18,82.620003,82.629997,81.190002,81.699997,68.026527,5489800
2011-04-19,81.720001,82.470001,81.720001,82.360001,68.576065,3409800
2011-04-20,84.820000,86.849998,84.000000,85.900002,71.523613,7949100
2011-04-21,86.139999,87.269997,85.660004,87.099998,72.522781,5850300
2011-04-25,87.000000,87.089996,86.290001,86.540001,72.056511,3502800
2011-04-26,86.779999,88.459999,86.629997,87.860001,73.155579,6000000
2011-04-27,87.970001,88.120003,87.339996,87.860001,73.155579,3477400
2011-04-28,87.910004,89.440002,87.650002,89.010002,74.113129,4132600
2011-04-29,89.160004,89.800003,88.989998,89.580002,74.587746,3642600
2011-05-02,90.029999,90.669998,89.489998,90.000000,74.937447,3782000
2011-05-03,89.709999,90.480003,89.480003,89.849998,74.812546,3577700
2011-05-04,89.949997,90.339996,88.690002,89.379997,74.421196,4469500
2011-05-05,89.089996,89.540001,87.900002,88.529999,73.713455,4939200
2011-05-06,89.639999,90.559998,88.949997,89.209999,74.279648,5015700
2011-05-09,88.879997,90.180000,88.879997,89.519997,74.537758,2584400
2011-05-10,89.809998,90.120003,89.680000,89.809998,74.779236,3431300
2011-05-11,89.889999,90.180000,89.309998,89.519997,74.537758,4178300
2011-05-12,89.139999,89.699997,88.750000,89.570000,74.579399,3800000
2011-05-13,89.910004,90.019997,88.349998,88.980003,74.088127,3410200
2011-05-16,88.459999,89.250000,88.089996,88.879997,74.004890,3363400
2011-05-17,88.610001,88.900002,87.099998,87.820000,73.122276,5112200
2011-05-18,87.050003,87.470001,86.650002,87.150002,72.963211,5737000
2011-05-19,87.639999,88.660004,87.559998,88.099998,73.758545,3770900
2011-05-20,88.099998,88.120003,87.000000,87.500000,73.256218,3933000
2011-05-23,86.410004,86.519997,85.779999,86.089996,72.075768,4119800
2011-05-24,86.099998,86.309998,85.550003,85.620003,71.682281,3406100
2011-05-25,85.370003,86.720001,85.209999,86.260002,72.218094,4042700
2011-05-26,86.059998,86.589996,85.419998,86.389999,72.326920,3523200
2011-05-27,86.570000,86.750000,86.070000,86.330002,72.276695,2907400
2011-05-31,87.000000,87.790001,86.580002,87.769997,73.482262,4745400
2011-06-01,87.269997,87.529999,84.250000,84.300003,70.577156,6964800
2011-06-02,84.320000,84.550003,83.699997,84.290001,70.568779,4391200
2011-06-03,83.110001,83.620003,82.430000,83.239998,69.689705,5073600
2011-06-06,82.930000,84.050003,82.760002,83.709999,70.083221,5468100
2011-06-07,83.949997,84.150002,83.239998,83.250000,69.698059,3334200
2011-06-08,83.629997,83.629997,82.690002,83.040001,69.522255,3134500
2011-06-09,83.330002,84.519997,82.970001,84.089996,70.401337,3887200
2011-06-10,83.610001,83.860001,82.599998,82.699997,69.237595,4282200
2011-06-13,82.919998,83.230003,82.519997,82.769997,69.296219,3385500
2011-06-14,83.360001,84.419998,83.339996,84.019997,70.342728,4021500
2011-06-15,83.199997,83.949997,82.830002,83.269997,69.714828,3542700
2011-06-16,83.339996,84.639999,83.089996,84.349998,70.618996,4921900
2011-06-17,84.989998,85.260002,84.489998,84.570000,70.803200,6200400
2011-06-20,84.360001,85.879997,84.190002,85.540001,71.615311,3581100
2011-06-21,85.790001,86.099998,85.139999,85.559998,71.632065,4387500
2011-06-22,85.269997,86.209999,85.169998,85.440002,71.531578,3393200
2011-06-23,84.320000,85.190002,83.690002,85.120003,71.263695,5001300
2011-06-24,85.099998,85.269997,83.839996,84.330002,70.602295,4409500
2011-06-27,84.010002,85.779999,83.739998,85.330002,71.439499,3187500
2011-06-28,85.870003,86.589996,85.470001,86.550003,72.460892,4324200
2011-06-29,87.250000,87.250000,85.989998,86.470001,72.393906,4216700
2011-06-30,86.709999,89.650002,86.629997,88.510002,74.101822,4599500
2011-07-01,88.720001,90.529999,88.360001,90.129997,75.458115,4483700
2011-07-05,89.860001,90.570000,89.220001,89.510002,74.939034,4046900
2011-07-06,89.629997,90.610001,89.349998,90.419998,75.700920,4331500
2011-07-07,91.010002,91.830002,90.760002,91.389999,76.513000,6313700
2011-07-08,90.500000,90.970001,89.949997,90.349998,75.642319,4522000
2011-07-11,89.349998,89.919998,88.820000,89.129997,74.620911,4907700
2011-07-12,89.440002,89.459999,88.330002,88.459999,74.059982,5023800
2011-07-13,88.699997,89.339996,87.989998,88.169998,73.817169,3733500
2011-07-14,87.910004,89.160004,87.610001,87.820000,73.524132,3146700
2011-07-15,88.120003,88.599998,87.620003,88.320000,73.942764,4151100
2011-07-18,88.010002,88.129997,86.809998,87.620003,73.356697,3687700
2011-07-19,87.980003,89.559998,87.940002,88.820000,74.361351,5006600
2011-07-20,87.650002,87.650002,85.669998,87.220001,73.021835,6249100
2011-07-21,88.480003,89.000000,87.809998,88.209999,73.850662,4948700
2011-07-22,88.809998,88.910004,87.669998,87.699997,73.423668,3645200
2011-07-25,86.650002,87.870003,86.300003,87.320000,73.105553,3319000
2011-07-26,87.029999,87.239998,85.599998,86.180000,72.151100,4617800
2011-07-27,85.510002,85.599998,83.510002,83.739998,70.108322,6100200
2011-07-28,84.099998,84.370003,82.820000,82.919998,69.421783,4663500
2011-07-29,82.190002,83.730003,81.500000,82.839996,69.354820,4868900
2011-08-01,83.309998,83.820000,81.239998,82.339996,68.936211,4448700
2011-08-02,81.669998,82.139999,78.930000,78.930000,66.081314,6724500
2011-08-03,78.940002,79.500000,77.650002,79.309998,66.399452,7421400
2011-08-04,78.120003,78.430000,74.230003,74.370003,62.263611,9822100
2011-08-05,75.290001,76.050003,72.660004,74.139999,62.071064,10411000
2011-08-08,71.930000,73.339996,69.709999,69.739998,58.387310,12141300
2011-08-09,67.959999,71.669998,67.120003,71.570000,59.919415,11738600
2011-08-10,69.809998,70.220001,67.209999,67.440002,56.461720,10406500
2011-08-11,67.550003,70.650002,67.209999,69.739998,58.387310,8844800
2011-08-12,69.889999,72.559998,69.820000,72.449997,60.656158,9452000
2011-08-15,73.209999,73.699997,72.199997,73.540001,61.568737,7183200
2011-08-16,72.669998,73.879997,71.989998,72.550003,60.739902,6011300
2011-08-17,72.750000,72.940002,71.489998,72.050003,60.723030,4725800
2011-08-18,69.860001,70.019997,67.440002,68.120003,57.410862,9625500
2011-08-19,67.169998,69.050003,67.160004,67.449997,56.846195,8686300
2011-08-22,69.019997,69.160004,67.169998,67.680000,57.040039,5951200
2011-08-23,68.220001,69.930000,67.820000,69.930000,58.936314,6589000
2011-08-24,69.680000,71.589996,69.500000,71.410004,60.183647,5115600
2011-08-25,71.540001,72.629997,70.410004,70.750000,59.627422,7483900
2011-08-26,70.260002,72.040001,68.870003,71.559998,60.310059,5284700
2011-08-29,72.680000,74.019997,72.639999,73.870003,62.256916,4063900
2011-08-30,73.790001,74.330002,73.320000,73.760002,62.164215,5516500
2011-08-31,74.489998,75.370003,73.809998,74.250000,62.577171,5094000
2011-09-01,74.320000,75.279999,72.970001,73.050003,61.565811,5046700
2011-09-02,71.639999,71.879997,70.660004,71.040001,59.871815,4838700
2011-09-06,68.570000,70.660004,68.489998,70.500000,59.416691,4743300
2011-09-07,72.080002,72.970001,71.480003,72.959999,61.489975,4614000
2011-09-08,72.430000,73.440002,72.290001,72.629997,61.211845,5346500
2011-09-09,71.580002,71.930000,70.120003,70.529999,59.441986,5301200
2011-09-12,69.739998,71.220001,69.239998,71.129997,59.947670,5015700
2011-09-13,71.589996,72.730003,70.690002,72.449997,61.060139,4234300
2011-09-14,72.809998,74.750000,71.290001,73.680000,62.096786,4894800
2011-09-15,74.440002,75.709999,74.309998,75.610001,63.723377,5391800
2011-09-16,76.139999,76.239998,74.720001,75.500000,63.630650,8953700
2011-09-19,74.220001,75.879997,73.860001,75.550003,63.672794,5316200
2011-09-20,76.209999,76.949997,74.959999,76.010002,64.060486,5783300
2011-09-21,75.949997,77.580002,74.809998,74.870003,63.099697,6967900
2011-09-22,70.050003,70.489998,67.320000,68.309998,57.570984,13122600
2011-09-23,69.000000,69.739998,68.349998,68.919998,58.085098,8762300
2011-09-26,69.870003,71.709999,69.129997,71.550003,60.301624,7967900
2011-09-27,73.489998,74.860001,72.360001,73.150002,61.650112,6842100
2011-09-28,73.379997,74.269997,71.650002,71.849998,60.554474,6377400
2011-09-29,73.110001,73.300003,70.919998,72.419998,61.034863,4717800
2011-09-30,70.709999,71.989998,70.040001,70.360001,59.298702,6898800
2011-10-03,69.879997,70.919998,69.059998,69.360001,58.455921,6068800
2011-10-04,68.430000,69.680000,66.870003,69.540001,58.607616,8600000
2011-10-05,69.550003,69.940002,68.800003,69.610001,58.666618,9774800
2011-10-06,69.760002,71.029999,69.169998,70.980003,59.821243,5793700
2011-10-07,71.589996,72.379997,70.889999,71.459999,60.225792,5210300
2011-10-10,72.699997,73.750000,72.449997,73.750000,62.155758,3411900
2011-10-11,73.620003,74.010002,72.949997,73.739998,62.147354,3633600
2011-10-12,74.290001,75.000000,73.830002,74.239998,62.568741,5096200
2011-10-13,74.830002,74.919998,72.389999,73.540001,61.978798,4754600
2011-10-14,74.449997,74.849998,73.989998,74.639999,62.905857,3160800
2011-10-17,74.480003,74.570000,71.949997,72.120003,60.782028,4009900
2011-10-18,72.459999,74.919998,71.699997,74.120003,62.467590,5005100
2011-10-19,73.500000,74.779999,72.500000,73.260002,61.742821,6425700
2011-10-20,73.580002,74.650002,72.570000,74.250000,62.577171,5022400
2011-10-21,75.000000,75.839996,74.529999,75.559998,63.681217,6050900
2011-10-24,76.050003,76.910004,75.790001,76.650002,64.599869,4199000
2011-10-25,75.160004,76.349998,74.959999,75.279999,63.445236,4191900
2011-10-26,76.389999,76.849998,75.029999,76.059998,64.102615,4966900
2011-10-27,77.870003,79.970001,77.809998,79.300003,66.833260,6134200
2011-10-28,79.010002,79.919998,78.959999,79.510002,67.010254,4123500
2011-10-31,79.160004,79.169998,77.940002,77.980003,65.720772,3710800
2011-11-01,76.129997,76.260002,74.360001,75.190002,63.369396,5858300
2011-11-02,76.540001,77.389999,76.169998,76.910004,64.818977,4736700
2011-11-03,77.809998,78.650002,77.150002,78.440002,66.108452,4407600
2011-11-04,78.160004,78.160004,76.519997,77.800003,65.569069,4131800
2011-11-07,78.080002,78.349998,76.870003,78.339996,66.024193,3446300
2011-11-08,78.629997,79.000000,77.910004,78.870003,66.470863,3757000
2011-11-09,77.430000,77.650002,75.959999,76.440002,64.422874,4682600
2011-11-10,77.290001,78.120003,76.860001,77.470001,65.290939,3664300
2011-11-11,78.660004,80.360001,78.660004,79.830002,67.279930,4573700
2011-11-14,79.180000,79.730003,78.680000,79.050003,66.622559,3149500
2011-11-15,78.809998,79.800003,78.139999,79.330002,66.858551,3775500
2011-11-16,77.910004,78.900002,77.339996,77.449997,65.671471,5749500
2011-11-17,77.260002,77.419998,74.930000,75.690002,64.179108,4923200
2011-11-18,76.250000,76.419998,75.269997,76.110001,64.535240,3442300
2011-11-21,74.639999,74.839996,72.839996,74.070000,62.805489,4692300
2011-11-22,73.839996,73.949997,72.529999,73.050003,61.940590,3818100
2011-11-23,71.769997,72.430000,70.970001,70.970001,60.176933,4713600
2011-11-25,70.410004,72.010002,70.410004,71.040001,60.236294,1892600
2011-11-28,72.610001,73.580002,72.489998,73.139999,62.016911,4026100
2011-11-29,73.720001,73.889999,72.949997,72.980003,61.881260,3739900
2011-11-30,75.349998,76.930000,75.339996,76.599998,64.950714,5320300
2011-12-01,76.199997,77.150002,76.199997,76.580002,64.933754,2736300
2011-12-02,77.610001,78.320000,76.449997,76.540001,64.899849,4727700
2011-12-05,77.839996,78.110001,76.040001,76.639999,64.984657,4516800
2011-12-06,76.970001,77.000000,76.129997,76.309998,64.704834,3550100
2011-12-07,75.900002,76.629997,74.690002,76.250000,64.653954,5181800
2011-12-08,75.669998,76.129997,74.089996,74.370003,63.059856,4294100
2011-12-09,74.690002,76.580002,74.589996,76.309998,64.704834,3949300
2011-12-12,75.629997,75.760002,74.150002,74.480003,63.153141,4844700
2011-12-13,75.010002,75.959999,73.750000,74.199997,62.915722,5396200
2011-12-14,73.760002,74.199997,72.750000,73.169998,62.042370,5176000
2011-12-15,73.599998,74.029999,72.919998,73.529999,62.347588,3805100
2011-12-16,73.669998,74.309998,71.860001,72.389999,61.380966,11672900
2011-12-19,72.610001,73.279999,71.599998,71.750000,60.838306,4295900
2011-12-20,73.220001,74.660004,72.879997,74.400002,63.085300,4778000
2011-12-21,74.669998,74.910004,72.860001,73.620003,62.423920,6170800
2011-12-22,73.720001,73.839996,72.940002,73.510002,62.330654,5789200
2011-12-23,73.739998,74.239998,73.250000,74.180000,62.898758,2275200
2011-12-27,73.970001,74.589996,73.779999,74.029999,62.771561,2536500
2011-12-28,73.980003,74.070000,72.949997,73.129997,62.008427,2546900
2011-12-29,72.370003,73.870003,72.279999,73.820000,62.593502,2500100
2011-12-30,73.860001,73.970001,73.080002,73.089996,61.974514,2427800
2012-01-03,74.910004,75.639999,74.430000,74.660004,63.305763,4875200
2012-01-04,74.279999,75.250000,74.089996,75.050003,63.636433,6170700
2012-01-05,74.459999,74.720001,73.669998,74.330002,63.025948,4607100
2012-01-06,74.220001,74.519997,73.620003,73.900002,62.661312,3489100
2012-01-09,74.500000,74.500000,73.760002,74.099998,62.830906,4325600
2012-01-10,75.239998,76.349998,74.839996,76.029999,64.467400,4722200
2012-01-11,75.580002,76.970001,75.500000,76.699997,65.035477,4598100
2012-01-12,77.160004,77.510002,76.510002,77.239998,65.493393,3713700
2012-01-13,76.559998,76.739998,75.809998,76.080002,64.509811,3473600
2012-01-17,77.209999,78.220001,76.989998,77.040001,65.323814,5144100
2012-01-18,76.800003,77.860001,76.570000,77.599998,65.798637,3763500
2012-01-19,77.650002,77.849998,77.070000,77.190002,65.451004,4495000
2012-01-20,76.730003,77.769997,75.690002,76.690002,65.027031,6517500
2012-01-23,76.470001,77.540001,76.470001,76.860001,65.171188,4325800
2012-01-24,76.629997,77.800003,76.500000,77.779999,65.951263,5606500
2012-01-25,76.949997,78.660004,75.629997,77.650002,65.841026,7294400
2012-01-26,78.860001,78.860001,77.019997,77.410004,65.637550,4923500
2012-01-27,77.160004,77.870003,76.910004,77.620003,65.815613,4073400
2012-01-30,76.959999,77.629997,76.419998,77.610001,65.807121,4773300
2012-01-31,77.639999,78.750000,77.639999,78.349998,66.434578,6005600
2012-02-01,78.970001,80.379997,78.970001,80.220001,68.020195,6779800
2012-02-02,80.480003,80.629997,79.800003,80.019997,67.850594,5028900
2012-02-03,80.959999,81.500000,80.800003,81.050003,68.723984,5385400
2012-02-06,80.500000,80.809998,80.120003,80.570000,68.316956,3853600
2012-02-07,80.339996,80.489998,79.669998,80.279999,68.071083,2799700
2012-02-08,80.529999,81.860001,79.769997,81.739998,69.309044,6913800
2012-02-09,82.739998,84.309998,82.500000,83.779999,71.038803,8907500
2012-02-10,82.919998,83.500000,82.650002,83.500000,70.801369,4509400
2012-02-13,84.199997,85.199997,84.080002,84.879997,71.971489,5564700
2012-02-14,84.459999,84.650002,83.970001,84.639999,71.768005,3555200
2012-02-15,84.639999,84.680000,82.480003,82.599998,70.437698,6471400
2012-02-16,82.550003,83.330002,82.480003,83.220001,70.966423,4170500
2012-02-17,83.830002,84.190002,83.470001,83.779999,71.443962,3817400
2012-02-21,84.300003,84.639999,83.260002,83.959999,71.597458,3600700
2012-02-22,83.900002,84.300003,83.440002,83.949997,71.588921,3175500
2012-02-23,84.199997,84.639999,83.010002,83.489998,71.196655,4703500
2012-02-24,83.709999,84.540001,83.570000,83.970001,71.605972,3289000
2012-02-27,83.320000,84.120003,82.830002,83.629997,71.316032,3054100
2012-02-28,83.720001,83.790001,83.110001,83.470001,71.179611,2573400
2012-02-29,83.800003,84.320000,83.529999,83.870003,71.520706,4177400
2012-03-01,83.860001,84.440002,83.669998,84.160004,71.767998,4036300
2012-03-02,83.919998,84.639999,83.900002,84.540001,72.092064,3601200
2012-03-05,84.120003,84.199997,82.860001,83.290001,71.026108,3156600
2012-03-06,82.610001,82.680000,81.010002,81.389999,69.405876,4840100
2012-03-07,81.900002,82.870003,81.709999,82.570000,70.412117,4266100
2012-03-08,83.519997,83.989998,83.010002,83.529999,71.230766,2739600
2012-03-09,83.489998,83.919998,83.230003,83.550003,71.247818,2511100
2012-03-12,83.839996,84.230003,83.690002,83.989998,71.623016,3592400
2012-03-13,84.510002,86.730003,84.059998,86.570000,73.823135,7594700
2012-03-14,86.349998,86.900002,85.849998,86.809998,74.027832,6995900
2012-03-15,86.889999,87.500000,85.900002,86.889999,74.096024,7203200
2012-03-16,87.000000,87.360001,85.230003,85.480003,72.893639,8007600
2012-03-19,85.720001,85.720001,84.559998,84.620003,72.160271,4611300
2012-03-20,83.870003,84.089996,83.070000,83.260002,71.000504,4558100
2012-03-21,83.500000,83.519997,82.410004,82.720001,70.540024,3380400
2012-03-22,82.199997,82.410004,81.540001,82.070000,69.985748,5156800
2012-03-23,82.040001,82.290001,81.519997,81.800003,69.755501,3819500
2012-03-26,82.559998,83.519997,82.510002,83.500000,71.205177,3560400
2012-03-27,83.430000,83.500000,82.849998,83.110001,70.872597,3633100
2012-03-28,83.260002,83.260002,81.120003,81.519997,69.516708,4873200
2012-03-29,81.129997,82.379997,81.000000,82.320000,70.198929,3752900
2012-03-30,82.959999,83.269997,82.279999,82.940002,70.727646,3497300
2012-04-02,82.500000,83.570000,81.910004,82.730003,70.548576,3336700
2012-04-03,82.629997,83.110001,81.769997,82.199997,70.096581,3265100
2012-04-04,81.739998,82.089996,81.410004,81.919998,69.857819,2970400
2012-04-05,81.550003,82.160004,81.379997,81.599998,69.584961,2483100
2012-04-09,80.820000,80.820000,79.959999,80.230003,68.416687,3201500
2012-04-10,79.809998,80.070000,78.349998,78.480003,66.924332,5025100
2012-04-11,79.440002,80.029999,79.129997,79.629997,67.904991,3710400
2012-04-12,79.599998,81.459999,79.589996,81.169998,69.218254,2742900
2012-04-13,80.559998,80.930000,79.739998,79.800003,68.049973,3252200
2012-04-16,80.129997,80.959999,79.610001,79.879997,68.118225,3183300
2012-04-17,80.370003,81.599998,80.110001,81.239998,69.277939,3021600
2012-04-18,80.959999,81.449997,80.849998,81.199997,69.243835,2604000
2012-04-19,81.089996,81.580002,80.000000,80.400002,68.561638,2660600
2012-04-20,80.610001,81.540001,80.610001,81.000000,69.073280,3620900
2012-04-23,80.099998,80.250000,79.389999,79.750000,68.007347,4870900
2012-04-24,80.230003,80.750000,79.260002,79.849998,68.092621,3732700
2012-04-25,80.639999,81.080002,79.339996,79.809998,68.058502,4127400
2012-04-26,79.870003,81.360001,79.529999,81.250000,69.286491,3088200
2012-04-27,81.629997,82.099998,81.459999,82.000000,69.926041,2768900
2012-04-30,81.980003,82.459999,81.320000,81.639999,69.619041,2480300
2012-05-01,81.500000,82.239998,80.669998,81.430000,69.439987,2424300
2012-05-02,81.180000,81.669998,80.839996,81.550003,69.542320,2222400
2012-05-03,81.449997,81.660004,80.540001,80.910004,68.996567,2308000
2012-05-04,80.660004,80.720001,79.290001,79.480003,67.777092,2525000
2012-05-07,78.889999,79.419998,78.820000,78.910004,67.291023,2824700
2012-05-08,78.519997,79.000000,77.690002,78.820000,67.214279,3030000
2012-05-09,77.529999,77.910004,76.760002,77.010002,65.670792,4997400
2012-05-10,77.459999,77.919998,77.080002,77.290001,65.909561,2856400
2012-05-11,76.860001,78.019997,76.720001,77.180000,65.815750,2362800
2012-05-14,76.339996,76.599998,75.650002,75.949997,64.766884,4389400
2012-05-15,75.839996,77.050003,75.610001,76.169998,64.954483,3979000
2012-05-16,76.129997,76.220001,74.610001,74.699997,64.104866,4409000
2012-05-17,74.660004,74.680000,73.279999,73.330002,62.929211,4219500
2012-05-18,73.559998,73.599998,72.139999,72.379997,62.113930,5762800
2012-05-21,72.589996,73.750000,72.370003,73.699997,63.246708,3913100
2012-05-22,74.139999,74.800003,73.589996,73.940002,63.452709,4970400
2012-05-23,73.349998,74.239998,72.440002,74.059998,63.555660,4226200
2012-05-24,74.169998,74.209999,72.599998,73.500000,63.075100,3436600
2012-05-25,73.290001,73.839996,72.779999,73.019997,62.663181,2528600
2012-05-29,73.760002,75.129997,73.449997,75.089996,64.439575,5761100
2012-05-30,74.330002,74.559998,73.629997,73.739998,63.281048,3538600
2012-05-31,74.250000,74.769997,73.750000,74.110001,63.598579,4016400
2012-06-01,72.709999,73.279999,71.779999,72.019997,61.805023,4863200
2012-06-04,71.919998,72.070000,70.800003,71.449997,61.315857,4188800
2012-06-05,70.949997,71.370003,70.709999,70.879997,60.826717,4445100
2012-06-06,71.529999,73.660004,71.489998,73.639999,63.195236,4211100
2012-06-07,74.930000,76.089996,74.690002,75.400002,64.705605,5744700
2012-06-08,75.160004,75.739998,74.900002,75.500000,64.791412,2958600
2012-06-11,76.180000,76.379997,74.510002,74.620003,64.036232,2377400
2012-06-12,73.629997,74.599998,73.629997,74.349998,63.804531,6598400
2012-06-13,74.349998,74.449997,72.959999,73.540001,63.109428,8232800
2012-06-14,73.589996,74.730003,73.529999,74.139999,63.624310,7832000
2012-06-15,74.230003,74.500000,73.620003,74.489998,63.924667,6678800
2012-06-18,74.300003,75.250000,74.010002,75.000000,64.362350,3211500
2012-06-19,75.589996,77.000000,75.589996,76.400002,65.563789,4259100
2012-06-20,76.360001,76.720001,75.449997,75.910004,65.143280,3438000
2012-06-21,76.559998,77.050003,74.739998,74.820000,64.207870,4143600
2012-06-22,75.150002,75.480003,74.809998,75.199997,64.533989,5061600
2012-06-25,74.699997,74.699997,73.559998,73.750000,63.289635,2792000
2012-06-26,73.809998,74.000000,72.820000,73.629997,63.186661,3457600
2012-06-27,73.980003,74.279999,73.760002,74.160004,63.641476,2701300
2012-06-28,73.480003,73.589996,71.860001,72.599998,62.302738,4821800
2012-06-29,73.940002,75.570000,73.910004,75.529999,64.817162,5132600
2012-07-02,75.400002,76.129997,74.519997,75.040001,64.396675,3517400
2012-07-03,74.849998,75.949997,74.779999,75.750000,65.005951,1526800
2012-07-05,75.589996,75.919998,75.150002,75.389999,64.697006,2323400
2012-07-06,74.720001,74.779999,73.370003,74.089996,63.581406,3620000
2012-07-09,74.000000,74.610001,73.760002,74.330002,63.787373,3223900
