Date,Open,High,Low,Close,Adj Close,Volume
2010-12-27,72.809998,73.300003,72.809998,73.010002,56.872986,9757200
2010-12-28,73.199997,73.559998,72.959999,73.419998,57.192379,14423400
2010-12-29,73.410004,73.690002,73.339996,73.370003,57.153419,11797700
2010-12-30,73.290001,73.510002,73.050003,73.360001,57.145618,10790400
2010-12-31,73.160004,73.510002,73.019997,73.120003,56.958675,15273700
2011-01-03,73.720001,74.790001,73.639999,74.550003,58.072624,23320700
2011-01-04,74.709999,74.949997,74.419998,74.900002,58.345264,20028500
2011-01-05,74.669998,74.870003,74.139999,74.699997,58.189453,16550800
2011-01-06,74.900002,75.430000,74.669998,75.180000,58.563370,22525300
2011-01-07,75.209999,75.900002,75.089996,75.589996,58.882736,19297700
2011-01-10,75.129997,75.269997,74.580002,75.129997,58.524414,20766400
2011-01-11,75.019997,75.860001,75.019997,75.690002,58.960644,15805400
2011-01-12,75.940002,76.620003,75.669998,76.580002,59.653923,17363000
2011-01-13,76.650002,76.820000,75.980003,76.709999,59.755188,20438100
2011-01-14,76.669998,78.000000,76.500000,77.839996,60.635437,23478700
2011-01-18,77.790001,78.849998,77.720001,78.709999,61.313145,23883600
2011-01-19,78.629997,78.930000,78.129997,78.239998,60.947021,21844100
2011-01-20,77.980003,78.160004,76.769997,77.750000,60.565331,29121600
2011-01-21,78.209999,79.099998,78.059998,78.980003,61.523476,25084400
2011-01-24,78.849998,79.180000,78.089996,78.589996,61.219666,24871600
2011-01-25,78.220001,78.989998,77.930000,78.680000,61.289787,21626300
2011-01-26,78.709999,79.860001,78.489998,79.660004,62.053188,25555400
2011-01-27,79.839996,79.980003,79.339996,79.879997,62.224560,17003500
2011-01-28,79.779999,79.889999,78.870003,78.989998,61.531265,26300600
2011-01-31,79.919998,80.820000,79.010002,80.680000,62.847733,34514400
2011-02-01,81.139999,83.959999,81.040001,83.910004,65.363831,40829600
2011-02-02,83.589996,83.980003,83.260002,83.410004,64.974342,18176900
2011-02-03,83.059998,83.550003,82.459999,83.440002,64.997734,19647700
2011-02-04,83.250000,83.519997,82.849998,83.279999,64.873062,16558300
2011-02-07,83.449997,84.000000,83.360001,83.930000,65.379372,15304300
2011-02-08,83.500000,83.650002,82.639999,82.980003,64.980042,17463500
2011-02-09,82.440002,82.779999,81.769997,82.550003,64.643303,15890900
2011-02-10,81.680000,83.309998,81.610001,83.199997,65.152298,21050500
2011-02-11,82.230003,83.410004,82.230003,82.820000,64.854729,15993500
2011-02-14,82.070000,85.110001,81.889999,84.910004,66.491379,33108300
2011-02-15,84.790001,84.889999,82.669998,82.970001,64.972206,25684600
2011-02-16,83.059998,83.860001,82.860001,83.690002,65.536034,16673500
2011-02-17,83.970001,83.970001,83.050003,83.879997,65.684822,17853500
2011-02-18,83.910004,84.500000,83.500000,84.500000,66.170303,22839500
2011-02-22,84.970001,86.699997,84.730003,85.440002,66.906425,32580400
