Date,Open,High,Low,Close,Adj Close,Volume
2010-12-27,86.379997,87.250000,86.000000,87.010002,71.219284,1585500
2010-12-28,87.010002,87.419998,86.440002,86.739998,70.998283,1769700
2010-12-29,86.839996,87.199997,86.550003,86.760002,71.014664,1666800
2010-12-30,86.779999,87.029999,86.370003,86.540001,70.834557,1502900
2010-12-31,86.529999,86.980003,86.010002,86.300003,70.638130,1791500
2011-01-03,86.750000,87.330002,86.739998,86.790001,71.039215,2632800
2011-01-04,87.000000,87.279999,86.279999,86.669998,70.940971,2644100
2011-01-05,86.290001,87.900002,86.120003,86.669998,70.940971,4081300
2011-01-06,86.860001,87.190002,85.629997,86.139999,70.507156,3452600
2011-01-07,86.550003,87.309998,85.949997,86.230003,70.580849,3355500
2011-01-10,85.720001,87.330002,85.720001,87.150002,71.333878,3475200
2011-01-11,87.330002,88.339996,87.330002,87.739998,71.816795,3024400
2011-01-12,88.019997,88.760002,87.919998,88.660004,72.569832,2732900
2011-01-13,88.470001,88.870003,87.760002,88.040001,72.062363,2351900
2011-01-14,87.739998,88.110001,87.449997,88.099998,72.111465,2094300
2011-01-18,87.839996,88.500000,87.709999,88.139999,72.144218,2323700
2011-01-19,88.250000,88.739998,87.660004,87.959999,71.996887,2302200
2011-01-20,87.860001,88.379997,87.250000,88.040001,72.062363,2167400
2011-01-21,88.660004,89.389999,88.370003,89.290001,73.085510,3911300
2011-01-24,89.209999,90.500000,89.059998,90.320000,73.928596,6319600
2011-01-25,89.400002,89.500000,87.199997,88.500000,72.438873,7480800
2011-01-26,88.580002,89.720001,88.430000,89.570000,73.314697,4097800
2011-01-27,89.199997,90.290001,89.019997,89.190002,73.003647,3282400
2011-01-28,89.430000,89.690002,87.250000,87.440002,71.571228,4927600
2011-01-31,87.930000,88.190002,87.309998,87.919998,71.964134,4116500
2011-02-01,88.019997,88.300003,87.440002,87.790001,71.857704,3995200
2011-02-02,87.680000,88.449997,87.680000,87.750000,71.825012,2892600
2011-02-03,87.820000,88.269997,87.550003,87.949997,71.988701,1982200
2011-02-04,87.919998,88.389999,87.650002,88.290001,72.266991,1973900
2011-02-07,88.169998,89.250000,87.809998,88.790001,72.676216,2621700
2011-02-08,88.970001,89.500000,88.779999,89.470001,73.232834,2708000
2011-02-09,89.669998,90.839996,89.650002,90.779999,74.305107,4786500
2011-02-10,90.239998,90.680000,89.959999,90.459999,74.043159,2787500
2011-02-11,90.339996,91.949997,90.059998,91.800003,75.139992,3410000
2011-02-14,91.720001,92.300003,91.720001,91.900002,75.221855,3418500
2011-02-15,91.519997,92.139999,91.000000,92.000000,75.303680,2971900
2011-02-16,91.459999,92.949997,91.449997,92.330002,76.028320,3906500
2011-02-17,92.139999,92.959999,92.019997,92.730003,76.357697,3134200
2011-02-18,92.730003,92.970001,92.050003,92.959999,76.547096,3435200
2011-02-22,92.730003,93.650002,91.820000,92.000000,75.756577,5032300
2011-02-23,92.570000,92.580002,89.870003,90.260002,74.323784,5360900
2011-02-24,90.430000,90.730003,89.269997,90.029999,74.134399,3995700
2011-02-25,89.750000,90.669998,89.690002,90.250000,74.315559,2859500
2011-02-28,91.900002,92.639999,91.099998,92.230003,75.945969,4797400
2011-03-01,92.190002,92.349998,90.440002,90.459999,74.488472,4008100
2011-03-02,90.239998,92.199997,90.239998,91.320000,75.196648,2809500
2011-03-03,91.849998,93.400002,91.849998,92.809998,76.423561,3061100
2011-03-04,92.709999,93.290001,91.349998,92.190002,75.913025,2770400
2011-03-07,92.580002,93.550003,92.019997,92.400002,76.085960,3790500
2011-03-08,92.370003,94.160004,92.300003,93.750000,77.197617,3623700
2011-03-09,93.519997,93.739998,92.580002,93.169998,76.720016,2117900
2011-03-10,92.320000,92.320000,90.000000,90.010002,74.117920,5098400
2011-03-11,89.709999,92.050003,89.709999,91.610001,75.435440,3513000
2011-03-14,91.209999,91.209999,89.900002,91.019997,74.949585,3549000
2011-03-15,89.050003,90.089996,88.059998,89.500000,73.697983,5273500
2011-03-16,89.059998,89.239998,86.910004,87.550003,72.092285,6387500
2011-03-17,88.589996,88.970001,88.050003,88.690002,73.031006,3581300
2011-03-18,89.720001,90.099998,88.529999,88.980003,73.269798,4823200
2011-03-21,90.269997,91.800003,90.169998,90.949997,74.891968,3576000
2011-03-22,90.959999,91.480003,90.410004,90.699997,74.686104,2067100
2011-03-23,90.620003,92.660004,90.599998,92.139999,75.871857,3978100
2011-03-24,92.610001,92.980003,91.889999,92.580002,76.234184,2595800
2011-03-25,92.870003,92.959999,92.129997,92.269997,75.978912,2748500
2011-03-28,92.419998,92.820000,92.120003,92.120003,75.855408,2414300
2011-03-29,92.269997,92.900002,91.900002,92.839996,76.448280,2221400
2011-03-30,92.839996,93.160004,92.330002,92.470001,76.143570,3566500
2011-03-31,92.410004,93.669998,92.360001,93.500000,76.991745,3202900
2011-04-01,93.529999,94.330002,92.620003,93.129997,76.687065,3546700
2011-04-04,92.680000,93.830002,92.680000,93.639999,77.107025,1956600
2011-04-05,93.510002,94.000000,93.019997,93.389999,76.901138,2253400
2011-04-06,93.940002,94.099998,93.220001,93.820000,77.255241,2498400
2011-04-07,93.510002,93.930000,92.599998,93.190002,76.736465,3428700
2011-04-08,93.589996,93.750000,92.620003,93.220001,76.761192,2462700
2011-04-11,93.589996,94.639999,93.400002,93.800003,77.238792,3221500
2011-04-12,93.199997,93.269997,92.029999,92.370003,76.061272,3894500
2011-04-13,93.070000,93.250000,92.550003,92.860001,76.464767,2834700
2011-04-14,92.430000,93.220001,91.750000,92.940002,76.530624,2290200
2011-04-15,92.889999,93.139999,91.980003,92.820000,76.431808,3110700
2011-04-18,91.940002,91.940002,90.580002,91.449997,75.303703,3639300
2011-04-19,91.650002,92.029999,91.470001,91.860001,75.641289,2435100
2011-04-20,92.970001,94.419998,92.930000,93.760002,77.205841,3635400
2011-04-21,94.089996,94.430000,93.650002,93.919998,77.337585,2926600
2011-04-25,93.910004,94.320000,93.269997,94.120003,77.502281,2187100
2011-04-26,95.010002,96.589996,94.389999,95.940002,79.000946,8004300
